147,,,04:12:20
148,,,04:58:17
149,,,03:08:57
150,,,05:32:19
151,,,04:31:33
152,,,03:45:26
153,,,05:24:13
154,,,05:31:49
155,,,04:24:36
156,,,05:25:09
157,,,03:46:11
158,,,05:34:37
159,,,05:30:21
160,,,02:43:10
161,,,04:15:50
162,,,05:36:52
163,,,-1
164,,,05:08:59
165,,,04:38:22
166,,,04:08:44
167,,,05:36:40
168,,,04:37:18
169,,,03:53:17
170,,,04:29:25
171,,,04:21:40
172,,,03:08:01
173,,,04:52:46
174,,,05:36:47
175,,,05:36:39
176,,,04:09:16
177,,,05:17:19
178,,,05:30:27
179,,,04:31:32
180,,,04:28:58
181,,,04:51:56
182,,,04:14:47
183,,,05:22:10
184,,,04:37:34
185,,,04:56:14
186,,,04:53:30
187,,,-1
188,,,05:35:11
189,,,04:18:03
190,,,03:54:07
191,,,05:27:10
192,,,04:54:10
193,,,05:14:44
194,,,03:59:43
195,,,05:11:56
196,,,05:02:52
197,,,04:30:34
198,,,05:33:59
199,,,04:25:30
200,,,04:57:48
201,,,04:26:55
202,,,05:06:30
203,,,05:36:40
204,,,05:33:31
205,,,03:24:37
206,,,04:04:13
207,,,03:52:35
208,,,04:26:42
209,,,05:21:45
210,,,04:19:47
211,,,05:35:27
212,,,04:05:00
213,,,04:53:56
214,,,04:21:02
215,,,05:19:43
216,,,05:35:53
217,,,05:18:12
218,,,05:22:56
219,,,04:36:24
220,,,05:07:11
221,,,05:36:00
222,,,04:46:05
223,,,03:22:19
224,,,03:17:10
225,,,04:41:55
226,,,05:18:09
227,,,04:49:49
228,,,04:04:24
229,,,05:16:49
230,,,04:50:59
231,,,03:53:44
232,,,03:22:16
233,,,04:43:42
234,,,05:03:31
235,,,05:34:49
236,,,05:31:38
237,,,05:36:48
238,,,05:01:04
239,,,04:58:24
240,,,04:05:40
241,,,04:32:18
242,,,04:41:07
243,,,03:42:07
244,,,04:47:41
245,,,04:30:10
246,,,04:05:30
247,,,04:05:40
248,,,04:57:43
249,,,04:23:57
250,,,04:18:28
251,,,05:36:41
252,,,04:20:33
253,,,04:19:28
254,,,04:53:32
255,,,05:19:30
256,,,05:06:51
257,,,04:38:35
258,,,03:59:57
259,,,04:42:58
260,,,05:25:55
261,,,05:36:47
262,,,04:52:30
263,,,04:53:32
264,,,05:04:34
265,,,04:08:27
266,,,04:49:41
267,,,-1
268,,,05:32:19
269,,,03:37:41
270,,,04:23:29
271,,,04:53:05
272,,,04:07:34
273,,,05:08:33
274,,,04:10:55
275,,,03:53:21
276,,,04:55:35
277,,,05:04:02
278,,,03:25:46
279,,,03:36:00
280,,,04:26:28
281,,,04:27:59
282,,,03:46:43
283,,,05:00:30
284,,,04:58:03
285,,,05:05:34
286,,,04:23:18
287,,,03:37:52
288,,,03:33:07
289,,,-1
290,,,04:47:23
291,,,04:43:56
292,,,05:30:41
293,,,04:39:04
294,,,04:53:41
295,,,05:11:41
296,,,04:08:36
297,,,05:30:49
298,,,04:28:36
299,,,05:09:05
300,,,05:36:14
301,,,04:46:26
302,,,04:41:09
303,,,05:00:48
304,,,05:14:35
305,,,04:14:30
306,,,04:41:00
307,,,03:51:06
308,,,04:40:57
309,,,04:19:03
310,,,04:25:38
311,,,03:54:17
312,,,04:22:54
313,,,05:34:25
314,,,03:19:47
315,,,03:49:28
316,,,05:18:21
317,,,04:45:22
318,,,04:50:07
319,,,03:32:55
320,,,04:20:59
321,,,03:52:34
322,,,04:17:36
323,,,03:36:00
324,,,05:31:06
325,,,05:14:01
326,,,05:30:58
327,,,05:08:25
328,,,05:36:48
329,,,04:37:04
330,,,04:49:14
331,,,03:56:24
332,,,05:25:31
333,,,03:12:42
334,,,03:56:59
335,,,05:02:31
336,,,04:52:48
337,,,03:26:52
338,,,04:43:34
339,,,04:26:21
340,,,05:14:32
341,,,03:55:47
342,,,03:59:22
343,,,03:25:44
344,,,04:35:20
345,,,04:37:54
346,,,04:55:50
347,,,05:20:06
348,,,05:16:59
349,,,04:17:01
350,,,03:46:57
351,,,04:58:52
352,,,04:16:33
353,,,05:22:51
354,,,03:47:10
355,,,04:57:35
356,,,04:52:59
357,,,03:55:41
358,,,03:47:58
359,,,03:40:50
360,,,04:54:27
361,,,05:31:19
362,,,04:39:08
363,,,04:33:50
364,,,03:56:54
365,,,05:27:44
366,,,04:30:22
367,,,-1
368,,,04:46:07
369,,,04:05:47
370,,,04:56:18
371,,,04:14:10
372,,,05:35:50
373,,,05:14:25
374,,,03:53:46
375,,,04:17:38
376,,,03:31:33
377,,,03:32:00
378,,,05:20:13
379,,,05:31:09
380,,,05:36:50
381,,,04:54:42
382,,,05:17:04
383,,,04:44:45
384,,,03:03:12
385,,,05:19:54
386,,,04:51:57
387,,,04:21:26
388,,,05:35:41
389,,,05:03:01
390,,,04:56:39
391,,,-1
392,,,03:43:50
393,,,03:58:35
394,,,04:06:36
395,,,05:19:35
396,,,03:27:01
397,,,04:15:24
398,,,03:41:13
399,,,04:56:14
400,,,05:29:11
401,,,04:55:27
402,,,03:17:14
403,,,04:32:54
404,,,04:17:44
405,,,04:13:07
406,,,05:31:38
407,,,04:09:16
408,,,04:38:03
409,,,04:33:03
410,,,03:49:05
411,,,04:44:12
412,,,04:18:45
413,,,05:36:27
414,,,04:05:50
415,,,03:37:04
416,,,05:07:20
417,,,04:29:43
418,,,03:55:05
419,,,03:43:08
420,,,05:17:59
421,,,05:05:49
422,,,04:06:13
423,,,04:04:46
424,,,05:05:57
425,,,05:17:30
426,,,05:21:10
427,,,04:01:00
428,,,03:59:56
429,,,05:02:43
430,,,04:17:16
431,,,04:20:59
432,,,04:33:59
433,,,03:35:24
434,,,04:10:01
435,,,04:06:15
436,,,04:14:01
437,,,03:47:09
438,,,04:01:29
439,,,05:16:20
440,,,05:36:51
441,,,-1
442,,,03:35:44
443,,,03:33:54
444,,,04:07:58
445,,,04:21:52
446,,,05:29:16
447,,,04:47:10
448,,,04:16:32
449,,,05:14:48
450,,,-1
451,,,03:53:03
452,,,04:20:03
453,,,04:57:06
454,,,03:42:07
455,,,05:24:38
456,,,03:43:34
457,,,04:16:49
458,,,04:50:56
459,,,03:58:23
460,,,04:41:21
461,,,03:41:38
462,,,04:25:42
463,,,05:09:54
464,,,03:24:39
465,,,04:24:16
466,,,04:09:08
467,,,03:25:49
468,,,04:04:13
469,,,03:23:10
470,,,04:21:25
471,,,05:04:42
472,,,03:55:42
473,,,04:07:00
474,,,04:32:45
475,,,04:23:31
476,,,05:05:50
477,,,03:56:57
478,,,04:44:22
479,,,03:36:23
480,,,04:43:18
481,,,04:37:02
482,,,03:35:10
483,,,04:24:25
484,,,03:57:36
485,,,05:24:42
486,,,03:19:40
487,,,04:39:01
488,,,04:03:09
489,,,04:30:59
490,,,02:58:25
491,,,05:13:19
492,,,03:46:35
493,,,04:22:57
494,,,05:06:27
495,,,04:37:49
496,,,03:47:41
497,,,03:43:44
498,,,03:23:48
499,,,05:33:11
500,,,04:13:48
501,,,03:51:14
502,,,04:31:13
503,,,05:36:40
504,,,05:31:39
505,,,04:17:36
506,,,04:33:31
507,,,05:17:58
508,,,03:31:38
509,,,05:00:04
510,,,04:54:33
511,,,04:18:42
512,,,04:29:44
513,,,03:45:41
514,,,04:46:47
515,,,05:35:49
516,,,03:54:20
517,,,03:21:57
518,,,04:41:59
519,,,04:30:06
520,,,04:12:17
521,,,04:30:56
522,,,05:23:50
523,,,04:19:49
524,,,04:38:47
525,,,04:35:25
526,,,03:27:05
527,,,05:32:08
528,,,03:59:21
529,,,03:23:03
530,,,03:53:35
531,,,05:03:39
532,,,05:32:17
533,,,03:58:00
534,,,04:25:22
535,,,04:55:05
536,,,05:30:16
537,,,05:00:24
538,,,05:14:00
539,,,03:35:56
540,,,04:56:48
541,,,03:39:39
542,,,05:36:27
543,,,04:22:58
544,,,04:05:32
545,,,04:22:51
546,,,05:36:14
547,,,05:26:52
548,,,03:55:08
549,,,04:38:59
550,,,04:52:58
551,,,03:46:22
552,,,03:40:33
553,,,05:10:22
554,,,04:28:27
555,,,03:59:22
556,,,05:00:11
557,,,04:28:28
558,,,05:02:03
559,,,05:29:57
560,,,04:16:26
561,,,05:07:42
562,,,05:23:39
563,,,03:57:04
564,,,03:32:13
565,,,05:16:11
566,,,03:43:19
567,,,04:49:39
568,,,05:06:19
569,,,04:14:19
570,,,05:14:58
571,,,04:15:50
572,,,04:44:13
573,,,04:59:08
574,,,04:32:48
575,,,03:36:41
576,,,05:18:07
577,,,04:24:20
578,,,04:39:42
579,,,-1
580,,,03:58:37
581,,,03:56:54
582,,,04:59:19
583,,,05:00:04
584,,,04:25:37
585,,,03:49:00
586,,,05:27:11
587,,,04:35:23
588,,,05:36:50
589,,,05:28:31
590,,,03:57:52
591,,,04:04:41
592,,,04:42:48
593,,,03:28:43
594,,,03:23:11
595,,,03:45:06
596,,,03:58:46
597,,,04:37:58
598,,,05:26:04
599,,,04:37:50
600,,,03:43:39
601,,,04:56:09
602,,,04:47:56
603,,,04:23:47
604,,,05:36:06
605,,,-1
606,,,04:26:30
607,,,04:31:21
608,,,05:07:05
609,,,04:23:17
610,,,04:06:38
611,,,04:07:20
612,,,04:15:39
613,,,04:39:49
614,,,04:59:45
615,,,04:33:19
616,,,05:25:49
617,,,05:33:36
618,,,04:16:42
619,,,04:47:24
620,,,03:55:19
621,,,05:33:58
622,,,05:29:15
623,,,03:48:43
624,,,04:06:30
625,,,03:45:16
626,,,04:58:30
627,,,05:34:16
628,,,04:55:21
629,,,03:13:50
630,,,04:50:25
631,,,05:33:59
632,,,03:23:37
633,,,05:31:29
634,,,03:57:40
635,,,05:20:20
636,,,04:15:29
637,,,03:26:34
638,,,03:41:24
639,,,04:02:23
640,,,05:13:26
641,,,04:00:12
642,,,03:59:49
643,,,05:17:38
644,,,04:14:55
645,,,04:57:31
646,,,05:20:33
647,,,05:03:48
648,,,03:18:28
649,,,04:47:27
650,,,04:18:59
651,,,04:10:18
652,,,05:00:49
653,,,03:33:42
654,,,03:32:38
655,,,04:01:25
656,,,03:41:01
657,,,03:40:43
658,,,04:01:39
659,,,03:45:34
660,,,04:03:52
661,,,05:20:49
662,,,04:06:57
663,,,05:35:08
664,,,05:15:37
665,,,04:37:34
666,,,04:06:57
667,,,05:31:08
668,,,05:30:46
669,,,03:06:19
670,,,04:24:33
671,,,04:12:27
672,,,04:14:39
673,,,03:48:43
674,,,04:52:07
675,,,04:01:25
676,,,03:05:47
677,,,03:19:48
678,,,04:52:17
679,,,03:52:38
680,,,05:02:27
681,,,04:36:46
682,,,04:50:33
683,,,04:33:04
684,,,03:43:44
685,,,04:37:52
686,,,04:33:06
687,,,03:06:11
688,,,03:52:06
689,,,03:21:12
690,,,04:48:31
691,,,04:16:15
692,,,04:55:50
693,,,04:10:59
694,,,05:07:29
695,,,03:36:28
696,,,05:29:18
697,,,05:30:33
698,,,03:22:02
699,,,03:06:41
700,,,04:25:48
701,,,03:57:12
702,,,04:48:16
703,,,05:07:47
704,,,04:06:48
705,,,03:50:30
706,,,03:36:05
707,,,05:09:38
708,,,05:15:30
709,,,04:15:13
710,,,03:58:04
711,,,04:14:13
712,,,05:10:55
713,,,05:26:34
714,,,04:36:29
715,,,03:59:50
716,,,05:16:36
717,,,04:34:31
718,,,03:29:50
719,,,04:14:51
720,,,05:08:02
721,,,04:35:21
722,,,05:30:08
723,,,04:25:07
724,,,05:21:51
725,,,04:23:49
726,,,05:08:38
727,,,04:03:30
728,,,03:57:17
729,,,04:07:19
730,,,04:02:36
731,,,03:59:55
732,,,05:00:01
733,,,04:10:11
734,,,04:39:07
735,,,03:39:45
736,,,03:32:04
737,,,03:59:48
738,,,05:36:07
739,,,05:34:57
740,,,04:33:15
741,,,05:36:47
742,,,05:30:54
743,,,05:36:15
744,,,04:14:30
745,,,05:00:23
746,,,05:07:51
747,,,04:13:23
748,,,04:46:36
749,,,04:29:50
750,,,05:12:06
751,,,04:08:05
752,,,04:08:56
753,,,03:47:28
754,,,04:57:15
755,,,05:13:15
756,,,05:20:54
757,,,03:38:11
758,,,04:52:54
759,,,03:41:55
760,,,04:38:13
761,,,04:16:40
762,,,05:10:42
763,,,04:50:47
764,,,04:13:09
765,,,03:28:24
766,,,05:04:16
767,,,03:50:22
768,,,-1
769,,,05:13:27
770,,,04:38:08
771,,,05:08:39
772,,,05:19:51
773,,,04:27:37
774,,,05:36:39
775,,,04:26:03
776,,,04:22:00
777,,,04:14:59
778,,,03:28:01
779,,,04:35:58
780,,,05:32:30
781,,,05:31:55
782,,,04:51:17
783,,,04:15:25
784,,,05:26:24
785,,,04:54:16
786,,,05:24:37
787,,,04:19:00
788,,,05:24:59
789,,,05:05:25
790,,,04:44:55
791,,,04:13:49
792,,,04:06:52
793,,,04:14:12
794,,,05:00:17
795,,,04:13:15
796,,,05:09:05
797,,,02:56:59
798,,,04:42:19
799,,,05:16:06
800,,,03:44:08
801,,,03:38:41
802,,,05:18:38
803,,,03:46:46
804,,,03:55:16
805,,,03:39:29
806,,,05:35:08
807,,,05:25:39
808,,,04:37:23
809,,,05:32:20
810,,,04:25:20
811,,,03:17:22
812,,,04:21:07
813,,,03:22:56
814,,,03:49:01
815,,,03:56:31
816,,,04:52:43
817,,,05:36:48
818,,,05:23:27
819,,,04:56:44
820,,,05:19:28
821,,,05:34:15
822,,,03:51:08
823,,,04:37:11
824,,,04:50:36
825,,,03:30:08
826,,,03:09:37
827,,,03:55:48
828,,,03:32:45
829,,,05:04:53
830,,,03:59:33
831,,,05:22:24
832,,,03:38:06
833,,,05:36:30
834,,,05:30:10
835,,,04:44:29
836,,,04:40:41
837,,,04:37:35
838,,,04:03:50
839,,,04:51:00
840,,,04:27:09
841,,,05:36:50
842,,,03:25:02
843,,,04:28:56
844,,,05:00:53
845,,,05:06:41
846,,,05:32:06
847,,,04:30:33
848,,,03:46:40
849,,,05:15:17
850,,,04:23:44
851,,,05:36:41
852,,,04:31:10
853,,,05:07:09
854,,,04:39:01
855,,,03:11:24
856,,,05:23:13
857,,,05:14:37
858,,,04:09:58
859,,,05:15:51
860,,,04:31:49
861,,,03:30:59
862,,,04:50:59
863,,,05:07:13
864,,,04:31:12
865,,,04:57:35
866,,,03:45:43
867,,,03:54:23
868,,,05:27:27
869,,,-1
870,,,05:33:01
871,,,05:06:44
872,,,05:36:51
873,,,03:44:00
874,,,03:16:40
875,,,03:58:06
876,,,03:48:27
877,,,05:00:40
878,,,05:26:10
879,,,-1
880,,,03:56:27
881,,,04:24:21
882,,,04:40:41
883,,,05:25:57
884,,,04:09:06
885,,,05:36:07
886,,,03:42:45
887,,,04:06:01
888,,,04:10:40
889,,,04:59:08
890,,,04:23:38
891,,,04:42:07
892,,,04:25:38
893,,,05:29:27
894,,,03:54:11
895,,,04:27:37
896,,,04:04:21
897,,,04:28:38
898,,,05:01:42
899,,,04:28:12
900,,,03:54:49
901,,,03:58:40
902,,,05:36:48
903,,,04:46:47
904,,,05:33:24
905,,,04:55:51
906,,,03:56:22
907,,,03:13:49
908,,,04:02:02
909,,,03:44:04
910,,,03:54:21
911,,,05:30:11
912,,,05:25:23
913,,,05:14:09
914,,,05:06:35
915,,,04:46:37
916,,,05:33:02
917,,,04:26:29
918,,,03:47:07
919,,,05:14:58
920,,,04:01:30
921,,,04:27:23
922,,,04:49:57
923,,,05:00:53
924,,,03:39:54
925,,,03:36:58
926,,,05:16:16
927,,,04:11:16
928,,,04:31:55
929,,,04:11:27
930,,,04:25:05
931,,,05:36:51
932,,,03:32:19
933,,,03:47:39
934,,,04:52:22
935,,,04:07:07
936,,,04:17:17
937,,,-1
938,,,05:36:37
939,,,05:36:37
940,,,04:09:48
941,,,04:07:36
942,,,05:12:46
943,,,03:34:57
944,,,05:31:13
945,,,05:28:47
946,,,03:11:15
947,,,04:06:54
948,,,05:19:46
949,,,04:55:50
950,,,05:16:06
951,,,04:27:16
952,,,03:34:03
953,,,05:23:56
954,,,-1
955,,,05:36:35
956,,,03:39:54
957,,,05:32:34
958,,,04:36:20
959,,,03:57:23
960,,,04:21:12
961,,,04:24:29
962,,,03:59:33
963,,,05:35:35
964,,,04:27:56
965,,,03:25:11
966,,,04:02:16
967,,,04:37:03
968,,,04:25:14
969,,,04:37:31
970,,,05:01:09
971,,,05:35:00
972,,,05:15:15
973,,,05:18:36
974,,,04:34:03
975,,,04:37:04
976,,,04:59:34
977,,,04:08:46
978,,,05:11:22
979,,,05:08:32
980,,,05:06:20
981,,,03:18:01
982,,,03:45:42
983,,,05:36:52
984,,,04:04:16
985,,,04:46:15
986,,,03:37:23
987,,,05:36:28
988,,,04:08:49
989,,,04:14:46
990,,,05:20:49
991,,,03:15:37
992,,,04:29:33
993,,,03:34:00
994,,,03:35:13
995,,,05:21:36
996,,,05:26:24
997,,,05:02:31
998,,,05:18:20
999,,,05:27:07
1000,,,05:13:55
1001,,,05:35:31
1002,,,04:32:30
1003,,,04:34:22
1004,,,03:09:49
1005,,,05:00:46
1006,,,05:06:22
1007,,,04:26:00
1008,,,04:02:07
1009,,,04:27:09
1010,,,03:41:31
1011,,,05:11:51
1012,,,04:29:10
1013,,,03:39:50
1014,,,04:29:12
1015,,,05:36:47
1016,,,05:31:16
1017,,,05:34:14
1018,,,05:00:04
1019,,,05:07:24
1020,,,03:32:15
1021,,,04:58:14
1022,,,03:31:27
1023,,,04:51:48
1024,,,04:36:21
1025,,,05:11:09
1026,,,03:31:31
1027,,,04:41:35
1028,,,04:17:57
1029,,,04:57:15
1030,,,04:44:22
1031,,,04:26:43
1032,,,04:27:30
1033,,,03:45:57
1034,,,04:56:42
1035,,,04:48:27
1036,,,05:15:53
1037,,,05:35:59
1038,,,05:33:16
1039,,,04:20:39
1040,,,04:56:01
1041,,,03:33:25
1042,,,04:32:47
1043,,,05:02:00
1044,,,-1
1045,,,04:14:47
1046,,,04:22:58
1047,,,03:12:06
1048,,,05:32:45
1049,,,04:13:32
1050,,,04:37:58
1051,,,04:55:09
1052,,,05:22:44
1053,,,03:16:34
1054,,,04:37:58
1055,,,04:15:34
1056,,,05:36:24
1057,,,03:39:27
1058,,,03:40:35
1059,,,04:35:17
1060,,,04:54:40
1061,,,03:29:46
1062,,,05:32:58
1063,,,05:02:52
1064,,,03:10:14
1065,,,05:24:29
1066,,,04:31:23
1067,,,04:31:35
1068,,,04:01:56
1069,,,03:51:18
1070,,,05:29:37
1071,,,04:52:57
1072,,,05:35:51
1073,,,05:23:09
1074,,,04:30:21
1075,,,05:28:59
1076,,,05:36:45
1077,,,05:28:10
1078,,,03:49:13
1079,,,03:30:53
1080,,,03:19:22
1081,,,04:41:40
1082,,,05:29:28
1083,,,05:36:52
1084,,,04:33:00
1085,,,05:03:17
1086,,,05:08:45
1087,,,04:41:55
1088,,,05:35:48
1089,,,04:53:04
1090,,,05:28:42
1091,,,04:23:01
1092,,,04:27:28
1093,,,04:04:26
1094,,,05:26:07
1095,,,05:05:13
1096,,,05:23:54
1097,,,04:27:03
1098,,,03:52:06
1099,,,04:37:00
1100,,,04:57:09
1101,,,04:46:57
1102,,,05:05:09
1103,,,04:46:35
1104,,,03:40:59
1105,,,03:57:52
1106,,,04:28:29
1107,,,04:50:53
1108,,,04:20:00
1109,,,03:09:02
1110,,,03:40:30
1111,,,04:58:27
1112,,,03:55:44
1113,,,04:36:14
1114,,,03:46:10
1115,,,03:46:02
1116,,,03:08:12
1117,,,05:29:33
1118,,,05:35:16
1119,,,04:45:22
1120,,,05:25:58
1121,,,05:36:08
1122,,,03:44:13
1123,,,04:19:50
1124,,,04:02:55
1125,,,05:13:05
1126,,,-1
1127,,,03:46:34
1128,,,04:06:03
1129,,,03:20:02
1130,,,05:29:31
1131,,,03:45:44
1132,,,04:08:33
1133,,,04:14:54
1134,,,04:28:16
1135,,,04:51:10
1136,,,04:20:22
1137,,,03:42:32
1138,,,04:04:26
1139,,,03:35:04
1140,,,05:32:02
1141,,,04:54:38
1142,,,04:15:36
1143,,,04:33:06
1144,,,05:04:25
1145,,,05:09:57
1146,,,04:25:36
1147,,,03:11:27
1148,,,05:33:05
1149,,,04:58:36
1150,,,05:33:31
1151,,,03:30:44
1152,,,04:08:09
1153,,,04:53:45
1154,,,05:36:18
1155,,,04:45:31
1156,,,05:32:34
1157,,,04:24:09
1158,,,03:49:48
1159,,,04:46:53
1160,,,04:02:13
1161,,,04:27:19
1162,,,04:37:12
1163,,,05:31:59
1164,,,04:06:57
1165,,,03:36:01
1166,,,03:46:39
1167,,,04:05:01
1168,,,04:18:39
1169,,,03:32:59
1170,,,05:36:27
1171,,,05:07:24
1172,,,05:30:54
1173,,,05:19:55
1174,,,04:26:09
1175,,,05:36:38
1176,,,05:28:11
1177,,,04:22:53
1178,,,04:34:30
1179,,,04:05:14
1180,,,05:27:37
1181,,,04:46:40
1182,,,04:55:38
1183,,,04:36:23
1184,,,04:47:43
1185,,,04:54:00
1186,,,05:14:42
1187,,,03:54:48
1188,,,05:35:58
1189,,,05:08:18
1190,,,03:49:13
1191,,,05:35:41
1192,,,04:34:18
1193,,,03:46:27
1194,,,05:16:56
1195,,,04:21:58
1196,,,03:28:41
1197,,,04:33:30
1198,,,03:43:55
1199,,,05:22:37
1200,,,04:06:50
1201,,,04:10:16
1202,,,03:06:39
1203,,,-1
1204,,,04:38:39
1205,,,03:40:01
1206,,,04:34:27
1207,,,03:42:42
1208,,,04:13:43
1209,,,03:49:45
1210,,,05:24:59
1211,,,05:07:24
1212,,,04:12:29
1213,,,05:09:46
1214,,,04:11:55
1215,,,03:33:09
1216,,,05:24:38
1217,,,05:03:27
1218,,,04:15:11
1219,,,04:25:28
1220,,,04:07:42
1221,,,04:40:37
1222,,,05:16:33
1223,,,04:05:48
1224,,,03:24:51
1225,,,05:19:23
1226,,,04:29:00
1227,,,03:50:45
1228,,,04:17:30
1229,,,03:52:12
1230,,,04:23:11
1231,,,05:19:46
1232,,,04:19:37
1233,,,05:17:33
1234,,,05:21:34
1235,,,05:07:16
1236,,,03:58:58
1237,,,05:07:52
1238,,,05:12:43
1239,,,03:27:50
1240,,,05:17:24
1241,,,03:25:01
1242,,,03:33:18
1243,,,04:35:11
1244,,,05:27:48
1245,,,05:29:32
1246,,,04:52:58
1247,,,04:41:00
1248,,,05:34:21
1249,,,05:35:18
1250,,,03:49:16
1251,,,05:33:01
1252,,,05:15:12
1253,,,03:45:58
1254,,,03:20:09
1255,,,05:36:33
1256,,,03:16:10
1257,,,05:33:20
1258,,,05:26:36
1259,,,03:39:20
1260,,,04:28:16
1261,,,03:30:18
1262,,,05:29:24
1263,,,03:58:33
1264,,,04:55:44
1265,,,04:58:18
1266,,,04:09:13
1267,,,05:28:21
1268,,,03:32:11
1269,,,04:57:56
1270,,,05:33:57
1271,,,03:34:41
1272,,,03:38:55
1273,,,05:35:37
1274,,,04:43:02
1275,,,05:04:00
1276,,,03:45:08
1277,,,04:16:25
1278,,,05:27:40
1279,,,04:19:16
1280,,,05:36:28
1281,,,04:12:25
1282,,,03:36:31
1283,,,-1
1284,,,04:02:34
1285,,,04:05:02
1286,,,04:15:27
1287,,,05:06:27
1288,,,05:04:51
1289,,,03:37:09
1290,,,04:47:10
1291,,,05:24:50
1292,,,05:16:21
1293,,,05:36:17
1294,,,04:24:59
1295,,,05:32:41
1296,,,-1
1297,,,05:20:31
1298,,,03:46:20
1299,,,03:33:37
1300,,,03:59:22
1301,,,05:33:15
1302,,,03:30:51
1303,,,04:33:22
1304,,,04:45:25
1305,,,05:04:57
1306,,,05:14:22
1307,,,05:20:06
1308,,,04:16:06
1309,,,04:34:34
1310,,,05:01:40
1311,,,03:40:47
1312,,,05:07:56
1313,,,05:30:11
1314,,,03:22:47
1315,,,03:57:42
1316,,,05:03:34
1317,,,04:04:39
1318,,,04:27:34
1319,,,04:31:37
1320,,,03:48:08
1321,,,04:01:34
1322,,,04:15:11
1323,,,03:47:50
1324,,,04:30:18
1325,,,04:24:36
1326,,,03:45:22
1327,,,05:24:49
1328,,,03:18:15
1329,,,03:44:25
1330,,,04:19:39
1331,,,05:05:11
1332,,,04:42:15
1333,,,05:17:10
1334,,,03:11:51
1335,,,05:11:24
1336,,,03:43:05
1337,,,04:24:54
1338,,,04:56:27
1339,,,04:14:10
1340,,,04:06:31
1341,,,05:08:02
1342,,,05:00:33
1343,,,04:24:44
1344,,,03:32:04
1345,,,04:03:07
1346,,,04:04:04
1347,,,03:54:42
1348,,,04:36:24
1349,,,04:15:52
1350,,,04:11:41
1351,,,04:23:49
1352,,,04:51:50
1353,,,04:47:31
1354,,,03:36:16
1355,,,04:15:41
1356,,,04:02:38
1357,,,06:01:25
1358,,,03:20:44
1359,,,04:38:14
1360,,,04:31:08
1361,,,04:44:14
1362,,,05:26:44
1363,,,05:36:05
1364,,,03:56:59
1365,,,05:18:05
1366,,,04:34:31
1367,,,05:19:19
1368,,,04:45:34
